,trend_kst,trend_kst_sig,trend_kst_diff,Zero,converted,side,signal,entry/exit
315,-79.3693517328974,-27.286111873887318,-52.08323985901009,0,-1,,0.0,0.0
316,-86.77345323001518,-39.879458401190966,-46.89399482882421,0,-1,,0.0,0.0
317,-91.16994140885416,-51.36390515646247,-39.806036252391685,0,-1,,0.0,0.0
318,-91.56642290146164,-61.3050640495908,-30.261358851870842,0,-1,,0.0,0.0
319,-92.69475422421084,-70.26704198033072,-22.427712243880123,0,-1,,0.0,0.0
320,-91.90265963802437,-77.7532129798444,-14.149446658179938,0,-1,,0.0,0.0
321,-88.93533050578117,-83.1906439037279,-5.744686602053263,0,-1,,0.0,0.0
322,-82.85472566329462,-86.18918991776043,3.3344642544657863,0,1,,1.0,1.0
323,-74.88728064635161,-86.68376888343218,11.796488237080553,0,1,,1.0,0.0
324,-67.7572659107271,-85.39353712541326,17.63627121468616,0,1,,1.0,0.0
325,-64.08636567502258,-82.87274961930297,18.786383944280384,0,1,,1.0,0.0
326,-60.285072425631974,-79.44109751005605,19.156025084424087,0,1,,1.0,0.0
327,-56.09390293289571,-75.49970640243762,19.405803469541915,0,1,,1.0,0.0
328,-53.106312389444284,-71.10099064301909,17.994678253574826,0,1,,1.0,0.0
329,-49.32692905910528,-66.37035391202811,17.04342485292281,0,1,,1.0,0.0
330,-46.43380788323519,-61.64796250952299,15.214154626287801,0,1,,1.0,0.0
331,-45.788078073550786,-57.52944611066256,11.74136803711177,0,1,,1.0,0.0
332,-44.00380787145013,-54.0979491356735,10.094141264223381,0,1,,1.0,0.0
333,-39.808193049169674,-50.99249659550046,11.184303546330797,0,1,,1.0,0.0
334,-38.09211860279538,-48.10424692080854,10.012128318013167,0,1,,1.0,0.0
335,-32.31622715632764,-44.9965974464414,12.680370290113773,0,1,,1.0,0.0
336,-27.481473696213808,-41.817438642365644,14.335964946151822,0,1,,1.0,0.0
337,-20.571807506770305,-38.20249365540187,17.630686148631558,0,1,,1.0,0.0
338,-12.004851969612744,-34.0555962010138,22.05074423140105,0,1,,1.0,0.0
339,-2.1969208231247594,-29.140386527668195,26.943465704543435,0,1,,1.0,0.0
340,-2.6642302216309783,-24.348847877454887,21.684617655823907,0,1,,1.0,0.0
341,-5.7341324662429205,-20.09666172132075,14.362529255077831,0,1,,1.0,0.0
342,-7.442758934111338,-16.500502375203162,9.05774344109182,0,1,,1.0,0.0
343,-7.204924488440998,-13.068591918052672,5.863667429611675,0,1,,1.0,0.0
344,-5.068587008026032,-10.04107634601916,4.972489337993128,0,1,,1.0,0.0
345,-7.808100116447136,-7.8551459482673085,0.047045831820172516,0,1,,1.0,0.0
346,-6.914882598133915,-6.33770984730771,-0.5771727508262066,0,-1,,0.0,-1.0
347,-9.986664544998137,-6.113466800128308,-3.8731977448698274,0,-1,,0.0,0.0
348,-18.120076428543246,-7.882706311841473,-10.237370116701774,0,-1,,0.0,0.0
349,-27.68656823140116,-10.66296609070483,-17.023602140696333,0,-1,,0.0,0.0
350,-30.58282472998701,-13.423931897787506,-17.15889283219951,0,-1,,0.0,0.0
351,-29.61170946009967,-15.88714862289732,-13.724560837202349,0,-1,,0.0,0.0
352,-33.59872652458501,-18.819793293579988,-14.778933231005025,0,-1,,0.0,0.0
353,-43.30509020139544,-23.06829364839881,-20.23679655299663,0,-1,,0.0,0.0
354,-54.24447777176156,-28.227891165655972,-26.01658660610559,0,-1,,0.0,0.0
355,-58.03397105583855,-33.90778988317871,-24.12618117265984,0,-1,,0.0,0.0
356,-62.08296751831015,-39.69626799132449,-22.38669952698566,0,-1,,0.0,0.0
357,-67.7892140773562,-45.21506106341482,-22.574153013941395,0,-1,,0.0,0.0
358,-73.50809550006765,-50.306341871044424,-23.201753629023234,0,-1,,0.0,0.0
359,-80.2359454493151,-55.823355284303105,-24.412590165012002,0,-1,,0.0,0.0
360,-82.74327905817918,-61.726863017423035,-21.01641604075614,0,-1,,0.0,0.0
361,-84.76143648849198,-67.41160856896826,-17.349827919523722,0,-1,,0.0,0.0
362,-84.19507849356158,-71.95494060143119,-12.240137892130404,0,-1,,0.0,0.0
363,-84.1811237085102,-75.28123459440324,-8.899889114106971,0,-1,,0.0,0.0
364,-83.27961379361092,-78.08630600971128,-5.193307783899642,0,-1,,0.0,0.0
365,-84.57994937955041,-80.58597066096019,-3.993978718590213,0,-1,,0.0,0.0
366,-86.48661402162226,-82.66345954365643,-3.8231544779658577,0,-1,,0.0,0.0
367,-88.50352217317774,-84.32961806289089,-4.173904110286841,0,-1,,0.0,0.0
368,-87.6690895324448,-85.1555229610164,-2.513566571428385,0,-1,,0.0,0.0
369,-86.41886251135278,-85.56392112248015,-0.854941388872632,0,-1,,0.0,0.0
370,-84.76813213893418,-85.56466508364039,0.7965329447062004,0,1,,1.0,1.0
371,-84.07502042396169,-85.5513252981293,1.4763048741675957,0,1,,1.0,0.0
372,-82.83486369812294,-85.4017408525307,2.5668771544077487,0,1,,1.0,0.0
373,-80.34537011254213,-85.07571377685639,4.730343664314262,0,1,,1.0,0.0
374,-78.85686938951302,-84.43981600018557,5.582946610672566,0,1,,1.0,0.0
375,-76.41211550298199,-83.3204272758922,6.908311772910224,0,1,,1.0,0.0
376,-74.84802915526902,-81.80315027390236,6.955121118633343,0,1,,1.0,0.0
377,-71.3787374860709,-79.9931111576386,8.61437367156769,0,1,,1.0,0.0
378,-69.14399376009871,-78.07368129638814,8.929687536289421,0,1,,1.0,0.0
379,-68.41383195962243,-76.25653683202016,7.842704872397733,0,1,,1.0,0.0
380,-68.10218126196176,-74.48177692513126,6.379595663169511,0,1,,1.0,0.0
381,-67.29720865361325,-72.75537080907462,5.4581621554613795,0,1,,1.0,0.0
382,-65.29686383057557,-71.08331455552279,5.786450724947231,0,1,,1.0,0.0
383,-63.517189083640574,-69.37890563264807,5.861716549007504,0,1,,1.0,0.0
384,-61.42700105105229,-67.71389291576699,6.28689186471471,0,1,,1.0,0.0
385,-62.51227257186798,-66.34325329538909,3.8309807235211153,0,1,,1.0,0.0
386,-63.6771264343069,-65.48751873408196,1.8103922997750743,0,1,,1.0,0.0
387,-62.283899151789726,-64.72528599982542,2.4413868480356844,0,1,,1.0,0.0
388,-59.66078278309261,-63.75272498021099,4.091942197118392,0,1,,1.0,0.0
389,-55.56902226707281,-62.36015175855667,6.791129491483858,0,1,,1.0,0.0
390,-51.63194957684568,-60.61956741669361,8.987617839847944,0,1,,1.0,0.0
391,-47.370005992424716,-58.627694323565734,11.257688331141019,0,1,,1.0,0.0
392,-36.61350583486136,-55.638396184812486,19.02489034995113,0,1,,1.0,0.0
393,-21.34886177476121,-51.18526959855792,29.836407823796712,0,1,,1.0,0.0
394,-5.772776378950356,-44.88088113267818,39.10810475372783,0,1,,1.0,0.0
395,16.022292017887736,-36.02539019354545,52.047682211433184,0,1,,1.0,0.0
396,41.61604579971856,-24.48095186560008,66.09699766531864,0,1,,1.0,0.0
397,68.76285727517725,-10.211658525792318,78.97451580096956,0,1,,1.0,0.0
398,94.8049400717699,6.496559511856872,88.30838055991302,0,1,,1.0,0.0
399,122.74139569487646,25.871375653159326,96.87002004171713,0,1,,1.0,0.0
400,147.80709554940358,47.557720268918025,100.24937528048557,0,1,,1.0,0.0
401,172.78491404283767,70.82421136644014,101.96070267639752,0,1,,1.0,0.0
402,192.06350375397372,94.53669642518848,97.52680732878528,0,1,,1.0,0.0
403,205.9589776730041,118.0624468754056,87.8965307975985,0,1,,1.0,0.0
404,221.79719442389526,140.92632492051754,80.87086950337778,0,1,,1.0,0.0
405,235.3996043670087,162.45783142799422,72.9417729390145,0,1,,1.0,0.0
406,247.57723951712882,182.32609612154442,65.25114339558439,0,1,,1.0,0.0
407,247.24499366512123,199.263879854139,47.981113810982244,0,1,,1.0,0.0
408,245.55364706183417,212.90968556157875,32.64396150025544,0,1,,1.0,0.0
409,242.46355412484826,223.4270698477393,19.03648427710897,0,1,,1.0,0.0
410,238.18880288013042,230.69416860743846,7.49463427269194,0,1,,1.0,0.0
411,230.23235711393158,234.93515231410046,-4.702795200168907,0,-1,,0.0,-1.0
412,216.74955441422927,236.13410528534766,-19.38455087111842,0,-1,,0.0,0.0
413,204.21756853736903,234.1808135201781,-29.963244982809048,0,-1,,0.0,0.0
414,191.54438770031257,229.30801166832302,-37.76362396801046,0,-1,,0.0,0.0
415,177.48971491467358,221.52050893471687,-44.03079402004332,0,-1,,0.0,0.0
416,160.35257434056075,211.8657956764324,-51.51322133587163,0,-1,,0.0,0.0
417,150.63550086265414,201.31933498763453,-50.68383412498042,0,-1,,0.0,0.0
418,140.67842313278015,190.0098759885159,-49.33145285573573,0,-1,,0.0,0.0
419,129.71729762250573,177.95748651544648,-48.24018889294075,0,-1,,0.0,0.0
420,115.19505349405792,165.17556389101603,-49.98051039695814,0,-1,,0.0,0.0
421,100.95906041415306,152.30995344656313,-51.35089303241007,0,-1,,0.0,0.0
422,91.75807325259136,139.81445397047673,-48.05638071788538,0,-1,,0.0,0.0
423,78.55662025783235,127.26025758797891,-48.70363733014658,0,-1,,0.0,0.0
424,65.02363854392615,114.76402688011808,-49.740388336191934,0,-1,,0.0,0.0
425,49.29176519463449,102.42393697501517,-53.132171780380666,0,-1,,0.0,0.0
426,34.02775903421159,89.46752121629932,-55.43976218208775,0,-1,,0.0,0.0
427,20.05243077879581,76.06463317696776,-56.01220239817194,0,-1,,0.0,0.0
428,6.079613554379558,62.32711272495372,-56.24749917057416,0,-1,,0.0,0.0
429,-6.396969813819232,48.81688791296737,-55.21385772678661,0,-1,,0.0,0.0
430,-16.992693523456303,35.71113747545522,-52.703830998911506,0,-1,,0.0,0.0
431,-22.006970232004686,23.07057708827789,-45.07754732028256,0,-1,,0.0,0.0
432,-27.18475338805121,11.321535572068601,-38.50628896011982,0,-1,,0.0,0.0
433,-26.85863121761319,1.1123944874531162,-27.971025705066303,0,-1,,0.0,0.0
434,-28.369429472283482,-7.516627142204437,-20.852802330079047,0,-1,,0.0,0.0
435,-28.391942562692858,-14.452149541860488,-13.939793020832369,0,-1,,0.0,0.0
436,-28.28149445237419,-19.822585678657152,-8.458908773717038,0,-1,,0.0,0.0
437,-28.477091135811637,-23.66221953312284,-4.814871602688793,0,-1,,0.0,0.0
438,-23.413782434979712,-25.552976491029558,2.139194056049853,0,1,,1.0,1.0
439,-21.195471880009944,-26.01995186397997,4.8244799839700265,0,1,,1.0,0.0
440,-14.74537057595427,-25.213107457752148,10.467736881797872,0,1,,1.0,0.0
441,-9.62474462017776,-23.26199537243287,13.637250752255113,0,1,,1.0,0.0
442,-5.182739895458479,-20.85356300330457,15.670823107846092,0,1,,1.0,0.0
443,-0.8919726337902528,-17.80051224347199,16.908539609681736,0,1,,1.0,0.0
444,5.995846407670291,-13.979646802320527,19.975493209990816,0,1,,1.0,0.0
445,15.844007605115454,-9.076813240377234,24.920820845492692,0,1,,1.0,0.0
446,24.544938156069666,-3.1854766523904234,27.730414808460086,0,1,,1.0,0.0
447,35.35083377459446,3.3439251486733728,32.00690862592109,0,1,,1.0,0.0
448,45.018333259896146,10.701014608662938,34.3173186512332,0,1,,1.0,0.0
449,56.23235670167564,18.587428750621818,37.64492795105383,0,1,,1.0,0.0
450,68.86812397679779,27.30885859473021,41.55926538206758,0,1,,1.0,0.0
451,82.38245171307737,37.03832432901197,45.3441273840654,0,1,,1.0,0.0
452,92.23298484874852,47.38554182707185,44.84744302167668,0,1,,1.0,0.0
453,100.36547991968322,57.87105666173994,42.49442325794329,0,1,,1.0,0.0
454,107.20549524348291,68.02233306600299,39.18316217747994,0,1,,1.0,0.0
455,109.47763770079443,77.45929968208351,32.01833801871091,0,1,,1.0,0.0
456,98.52084319675068,84.47818961787864,14.042653578872047,0,1,,1.0,0.0
457,86.14571922615318,89.04789916968498,-2.902179943531792,0,-1,,0.0,-1.0
458,69.30446101043543,90.50035520399165,-21.1958941935562,0,-1,,0.0,0.0
459,52.131361166584185,88.64071489174566,-36.509353725161475,0,-1,,0.0,0.0
460,32.16423507900037,83.06091304351492,-50.89667796451453,0,-1,,0.0,0.0
461,11.055446866314863,74.04118660102228,-62.9857397347074,0,-1,,0.0,0.0
462,-8.652859983223488,61.92803772292152,-70.58089770614502,0,-1,,0.0,0.0
463,-28.0703456836521,46.897388731017635,-74.96773441466974,0,-1,,0.0,0.0
464,-49.60256165390605,29.2218110249398,-78.82437267884585,0,-1,,0.0,0.0
465,-71.62210988028762,10.317038460824431,-81.93914834111206,0,-1,,0.0,0.0
466,-86.11841168710714,-8.823420529537826,-77.29499115756931,0,-1,,0.0,0.0
467,-98.48665841897093,-27.466878243916305,-71.01978017505459,0,-1,,0.0,0.0
468,-108.61640784083922,-45.32774146696336,-63.288666373875856,0,-1,,0.0,0.0
469,-119.06586231249352,-62.13108562157379,-56.934776690919726,0,-1,,0.0,0.0
470,-126.80269691933243,-77.44865715331238,-49.35403976602005,0,-1,,0.0,0.0
471,-129.85142794156565,-90.91516470423927,-38.93626323732637,0,-1,,0.0,0.0
472,-131.77547503308404,-102.43795685417616,-29.337518178907885,0,-1,,0.0,0.0
473,-131.60196735589278,-111.54900193217468,-20.052965423718135,0,-1,,0.0,0.0
474,-127.5967606431703,-117.76840757249498,-9.828353070675321,0,-1,,0.0,0.0
475,-121.31022087953319,-121.67860859387564,0.3683877143424752,0,1,,1.0,1.0
476,-109.72670416349001,-122.92750256548891,13.20079840199888,0,1,,1.0,0.0
477,-99.9873568967618,-121.96871912725807,21.981362230496273,0,1,,1.0,0.0
478,-89.35562445491365,-118.66758158752698,29.31195713261333,0,1,,1.0,0.0
479,-77.15589461389612,-113.1512702202563,35.99537560636017,0,1,,1.0,0.0
480,-66.04187091355111,-106.06131943936579,40.019448525814695,0,1,,1.0,0.0
481,-55.84057066078145,-97.62410784244328,41.78353718166181,0,1,,1.0,0.0
482,-47.523873325110436,-88.28209739457857,40.758224069468106,0,1,,1.0,0.0
483,-41.85875588413746,-78.75565242135269,36.89689653721523,0,1,,1.0,0.0
484,-36.79426418462935,-69.36499056636336,32.57072638173403,0,1,,1.0,0.0
485,-31.64924218448845,-60.68971701314097,29.04047482865254,0,1,,1.0,0.0
486,-23.76236450739977,-52.220273414322975,28.457908906923198,0,1,,1.0,0.0
487,-14.056656223225115,-43.853721388579814,29.79706516535469,0,1,,1.0,0.0
488,-2.5750633368445905,-35.566962357796314,32.991899020951706,0,1,,1.0,0.0
489,7.531577867794463,-27.39213471542457,34.923712583219036,0,1,,1.0,0.0
490,17.22990686813859,-19.273192767766798,36.503099635905386,0,1,,1.0,0.0
491,26.14025325310793,-11.088289814631416,37.22854306773935,0,1,,1.0,0.0
492,34.17042976969816,-2.6406025197607943,36.811032289458964,0,1,,1.0,0.0
493,44.052573296921814,6.342379422633778,37.71019387428804,0,1,,1.0,0.0
494,51.13413875226758,15.540532860051114,35.593605892216466,0,1,,1.0,0.0
495,56.342296983546504,24.44105080348959,31.90124618005692,0,1,,1.0,0.0
496,60.83120251502695,32.76192399662871,28.06927851839824,0,1,,1.0,0.0
497,61.293960638246716,39.858482216083296,21.43547842216342,0,1,,1.0,0.0
498,58.055233277196464,45.47222170601685,12.583011571179604,0,1,,1.0,0.0
499,56.541032191396354,49.84012451971217,6.7009076716841784,0,1,,1.0,0.0
500,53.575555707522895,52.888491459091604,0.687064248431291,0,1,,1.0,0.0
501,46.899119949208746,54.30279036792612,-7.403670418717367,0,-1,,0.0,-1.0
502,42.15810755512164,54.092294174392755,-11.934186619271125,0,-1,,0.0,0.0
503,37.20024289794062,52.54408352391199,-15.343840625971374,0,-1,,0.0,0.0
504,33.871240671727016,50.047299489265384,-16.176058817538358,0,-1,,0.0,0.0
505,32.49426231944479,46.89875057864514,-14.404488259200342,0,-1,,0.0,0.0
506,29.441700939105907,43.35961061207393,-13.917909672968026,0,-1,,0.0,0.0
507,29.0818744039204,40.14034851504326,-11.058474111122859,0,-1,,0.0,0.0
508,27.99713418572861,36.96880429219128,-8.971670106462668,0,-1,,0.0,0.0
509,27.149051315581012,34.03252602641996,-6.8834747108389465,0,-1,,0.0,0.0
510,30.8170814495126,32.24563285978706,-1.4285514102744583,0,-1,,0.0,0.0
511,34.98343165331327,31.448446648475016,3.5349850048382514,0,1,,1.0,1.0
512,39.61895818117567,31.71719279105669,7.901765390118978,0,1,,1.0,0.0
513,43.74935977855164,32.814761580703866,10.934598197847762,0,1,,1.0,0.0
514,44.839480707570544,34.18645251271785,10.653028194852695,0,1,,1.0,0.0
515,44.08511401104395,35.81349840959986,8.27161560144409,0,1,,1.0,0.0
516,44.040013129314296,37.47551382353252,6.564499305781788,0,1,,1.0,0.0
517,42.11168639256445,39.04379740206983,3.067888990494623,0,1,,1.0,0.0
518,40.18134433353042,40.49182995961976,-0.3104856260893456,0,-1,,0.0,-1.0
519,36.33815736762423,41.105282839409945,-4.767125471785717,0,-1,,0.0,0.0
520,44.476279563274936,42.16004371829458,2.316235844980369,0,1,,1.0,1.0
521,59.642252103202665,44.384854154075356,15.257397949127323,0,1,,1.0,0.0
522,72.92652405173968,47.62676129554069,25.299762756199,0,1,,1.0,0.0
523,83.0304442598823,51.870201690242006,31.160242569640303,0,1,,1.0,0.0
524,93.71965022710823,57.385150158693584,36.334500068414656,0,1,,1.0,0.0
525,97.77342984072092,63.35552979329432,34.417900047426585,0,1,,1.0,0.0
526,102.83383639284922,70.10243534888151,32.73140104396771,0,1,,1.0,0.0
527,108.68640508152995,77.7141087653259,30.97229631620405,0,1,,1.0,0.0
528,117.07951597457271,86.68537083276462,30.394145141808096,0,1,,1.0,0.0
529,126.35032029475464,95.7824864695957,30.567833825158946,0,1,,1.0,0.0
530,125.11668744549877,103.05742372985084,22.05926371564793,0,1,,1.0,0.0
531,120.28234942030048,108.31918210413536,11.963167316165125,0,1,,1.0,0.0
532,118.30574992609743,112.2386605114926,6.067089414604808,0,1,,1.0,0.0
533,119.12477262498815,115.0614518890348,4.06332073595334,0,1,,1.0,0.0
534,120.44219776489679,117.58020388060991,2.861993884286889,0,1,,1.0,0.0
535,120.18789285099906,119.50843237595991,0.6794604750391926,0,1,,1.0,0.0
536,117.5916202932976,120.49790073282298,-2.9062804395253883,0,-1,,0.0,-1.0
537,119.3216528590535,120.74702705332085,-1.4253741942673344,0,-1,,0.0,0.0
538,125.49344841536616,120.65181906672213,4.841629348644048,0,1,,1.0,1.0
539,133.43543041784943,121.57612384142773,11.859306576421714,0,1,,1.0,0.0
540,138.67249896066141,123.61947379035671,15.053025170304695,0,1,,1.0,0.0
541,137.79631448251254,125.78509207440285,12.011222408109687,0,1,,1.0,0.0
542,137.53472432075225,127.8306422628211,9.704082057931146,0,1,,1.0,0.0
543,132.1527845702897,129.13181857453142,3.0209659957582744,0,1,,1.0,0.0
544,127.05227303245371,129.89452748358195,-2.8422544511282557,0,-1,,0.0,-1.0
545,124.41587893400984,130.65277844366108,-6.236899509651224,0,-1,,0.0,0.0
546,118.96176650916608,130.6127910714514,-11.651024562285302,0,-1,,0.0,0.0
547,114.65687734293022,129.40872761895852,-14.751850276028307,0,-1,,0.0,0.0
548,109.31868161348973,126.72908886291854,-17.41040724942883,0,-1,,0.0,0.0
549,102.85047244908684,122.74886369496582,-19.89839124587897,0,-1,,0.0,0.0
550,95.61892694239796,118.06248730161975,-22.44356035922182,0,-1,,0.0,0.0
551,92.76744261864737,113.08834489027477,-20.320902271627407,0,-1,,0.0,0.0
552,86.50018291234022,108.01583359494705,-21.515650682606832,0,-1,,0.0,0.0
553,81.8589131394152,102.9943491623872,-21.13543602297203,0,-1,,0.0,0.0
554,81.54924151757861,98.2313894494504,-16.682147931871796,0,-1,,0.0,0.0
555,80.0324590864613,93.90591084692764,-13.873451760466352,0,-1,,0.0,0.0
556,91.59683737445064,91.34368418376323,0.2531531906873852,0,1,,1.0,1.0
557,102.43145322213394,90.57843658472372,11.85301663741022,0,1,,1.0,0.0
558,114.16918125953217,91.83607089699541,22.33311036253676,0,1,,1.0,0.0
559,125.11125561641104,95.1129963052191,29.99825931119193,0,1,,1.0,0.0
560,133.0147004626972,99.58491384344687,33.429786619250336,0,1,,1.0,0.0
561,138.6488810617131,105.37921363782162,33.26966742389145,0,1,,1.0,0.0
562,144.00746331565827,112.28460810184862,31.72285521380965,0,1,,1.0,0.0
563,150.46711014124114,119.94214906003334,30.524961081207792,0,1,,1.0,0.0
564,153.1532485122304,128.06668121845212,25.08656729377825,0,1,,1.0,0.0
565,163.9940885838451,136.1108202417182,27.883268342126886,0,1,,1.0,0.0
566,165.93420572017789,143.16668163038972,22.7675240897882,0,1,,1.0,0.0
567,164.75883663296025,148.7877544496595,15.971082183300753,0,1,,1.0,0.0
568,162.3458702290552,152.92493385106442,9.420936377990756,0,1,,1.0,0.0
569,159.27166661225098,155.84237453434818,3.4292920779027725,0,1,,1.0,0.0
570,155.991901599474,157.7693768163216,-1.7774752168475914,0,-1,,0.0,-1.0
571,147.0556054636167,158.10805927720585,-11.052453813589182,0,-1,,0.0,0.0
572,137.6957012943211,156.6890138497703,-18.993312555449226,0,-1,,0.0,0.0
573,132.56387807842464,154.4013060237919,-21.837427945367264,0,-1,,0.0,0.0
574,124.65196565754809,150.02995903198112,-25.377993374433018,0,-1,,0.0,0.0
575,116.98286941307673,144.59092166452544,-27.608052251448694,0,-1,,0.0,0.0
576,107.4038588631981,138.2181463567741,-30.814287493576003,0,-1,,0.0,0.0
577,97.06202646370392,130.9643859384017,-33.90235947469782,0,-1,,0.0,0.0
578,84.05056419986636,122.60648567035898,-38.55592147049261,0,-1,,0.0,0.0
579,69.50677710795756,112.99702739352381,-43.490250285566255,0,-1,,0.0,0.0
580,54.63026489368814,102.72754510797621,-48.09728021428806,0,-1,,0.0,0.0
581,42.05086104400901,92.1003406357193,-50.0494795917103,0,-1,,0.0,0.0
582,38.709930837666015,81.67212427563501,-42.962193437969,0,-1,,0.0,0.0
583,35.94706997498432,71.81602475535016,-35.86895478036585,0,-1,,0.0,0.0
584,37.27508785495047,62.959604582225005,-25.684516727274538,0,-1,,0.0,0.0
585,39.69874217798803,55.4368138394239,-15.738071661435859,0,-1,,0.0,0.0
586,47.487658201478006,49.928550699176576,-2.4408924976985773,0,-1,,0.0,0.0
587,52.26731226317073,46.397078261765955,5.870234001404783,0,1,,1.0,1.0
588,51.28602068040156,44.37254976981529,6.91347091058627,0,1,,1.0,0.0
589,53.11182969331267,44.20383474755135,8.907994945761333,0,1,,1.0,0.0
590,63.223921056610955,46.55639697117378,16.667524085437186,0,1,,1.0,0.0
591,86.36833538945726,51.85177525470613,34.516560134751124,0,1,,1.0,0.0
592,108.85999385922922,59.953211241844464,48.906782617384756,0,1,,1.0,0.0
593,127.00965041497759,69.92371819295857,57.08593222201903,0,1,,1.0,0.0
594,155.16726042158027,82.75355355335772,72.41370686822252,0,1,,1.0,0.0
595,184.63428384229164,97.99206751344812,86.6422163288435,0,1,,1.0,0.0
596,212.17854146883437,115.75998186963301,96.41855959920133,0,1,,1.0,0.0
597,236.29218449634487,136.31622229362668,99.97596220271821,0,1,,1.0,0.0
598,261.144939610658,159.4310122844428,101.71392732621521,0,1,,1.0,0.0
599,288.0295556336663,184.40941612633785,103.62013950732842,0,1,,1.0,0.0
600,305.02746911839597,208.70487542955325,96.32259368884279,0,1,,1.0,0.0
601,314.65852288483404,231.5713786546204,83.08714423021362,0,1,,1.0,0.0
602,318.65217054711064,252.8649920026352,65.78717854447538,0,1,,1.0,0.0
603,321.9138135344565,271.3923867929548,50.52142674150168,0,1,,1.0,0.0
604,318.44601921344145,286.2603573897493,32.18566182369216,0,1,,1.0,0.0
605,310.6253150475857,297.1988877873883,13.426427260197384,0,1,,1.0,0.0
606,297.56137375550094,304.00657548285005,-6.445201727349116,0,-1,,0.0,-1.0
607,292.371476764868,307.4761907222067,-15.104713957338676,0,-1,,0.0,0.0
608,290.2281662211563,307.7204807874834,-17.49231456632708,0,-1,,0.0,0.0
609,286.30869877964335,305.6406174165108,-19.33191863686756,0,-1,,0.0,0.0
610,281.61328398777715,301.9689242057268,-20.355640217949656,0,-1,,0.0,0.0
611,275.38913941551607,297.1619207466608,-21.772781331144643,0,-1,,0.0,0.0
612,269.18569835013517,291.3032412817362,-22.117542931601008,0,-1,,0.0,0.0
613,261.6668311666997,284.99444260987593,-23.327611443176234,0,-1,,0.0,0.0
614,257.7351062828247,279.1177527471248,-21.382646464300077,0,-1,,0.0,0.0
615,253.53350588388543,274.22576742805643,-20.692261544170922,0,-1,,0.0,0.0
616,248.74172965693947,269.3780177493977,-20.636288092458187,0,-1,,0.0,0.0
617,240.68985176872016,263.87376058801584,-23.183908819295677,0,-1,,0.0,0.0
618,225.01613619654395,257.0634758565604,-32.04733966001646,0,-1,,0.0,0.0
619,209.6537311604031,249.06796998685212,-39.41423882644897,0,-1,,0.0,0.0
620,192.6665722795752,239.8765736384142,-47.21000135883901,0,-1,,0.0,0.0
621,172.56718061446716,229.14118277889557,-56.574002164428386,0,-1,,0.0,0.0
622,151.49582542485624,216.89995991869077,-65.40413449383448,0,-1,,0.0,0.0
623,123.00452108606319,201.92989489682842,-78.92537381076517,0,-1,,0.0,0.0
624,87.99739385246382,183.5369935600037,-95.53959970753988,0,-1,,0.0,0.0
625,55.896619385169366,162.10975908536258,-106.2131397001932,0,-1,,0.0,0.0
626,20.512470384189808,137.64560559819253,-117.13313521400272,0,-1,,0.0,0.0
627,-12.6097063308345,111.2427342062616,-123.85244053709609,0,-1,,0.0,0.0
628,-33.367171669384355,84.24041166961855,-117.60758333900291,0,-1,,0.0,0.0
629,-59.26957850511323,56.24750602687537,-115.5170845319886,0,-1,,0.0,0.0
630,-81.4845499923307,28.019535959453393,-109.50408595178409,0,-1,,0.0,0.0
